id,created_at,author_id,author_username,suspended,deleted,text,conversation_id,is_retweet,status,reply_to_user_id,reply_to_username,hashtags,mentions
92454c3f-951d-4691-8cd6-4b33f73ad23c,16/12/2023 6:43,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@AmirHaskel מה הם לא יעשו כדיי להציל את החמאס
ויחיא סינוואר
מנצלים את מצוקת משפחות החטופים והשכולות באופן ציני ואכזרי
קמפיניים של שנאה הסתה ופילוג
בגיבוי השופרות בתשקורת המהונדסת
בזמן שחיילי צה""ל נלחמים בעזה
המשפחות לא מעניינות אותם
כל רצונם הוא כאוס וקרע בעם
הציבור חזק מאד ומאוחד נגד האופל.",0,FALSE,valid,1.02E+18,AmirHaskel,[],['@AmirHaskel']
f79f4b61-6875-41aa-ae14-bdd3cabdf38c,16/12/2023 10:53,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@Lihistein הם מקריבים את חיילי צה""ל בעזה לאוייב.
כדיי להציל את החמאס וסינוואר
כמה טייסים סרבניים  משתמטים שלהם נהרגו במלחמה ??
הם ממשיכים לנצל את מצוקת המשפחות השכולות והחטופים פוליטית באופן ציני ואכזרי.
קמפיניים של מיליוני שקלים לזרוע שנאה פילוג והסתה בעם.
בגיבוי השופרות בתשקורת המהונדסת.",0,FALSE,valid,2723110706,Lihistein,[],['@Lihistein']
4b2a66cc-f4f5-41aa-bb74-1b9c224aa094,16/12/2023 9:30,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@AlonLeeGreen הם מקריבים את חיילי צה""ל בעזה לאוייב.
כדיי להציל את החמאס וסינוואר
כמה טייסים סרבניים  משתמטים שלהם נהרגו במלחמה ??
הם ממשיכים לנצל את מצוקת המשפחות השכולות והחטופים פוליטית באופן ציני ואכזרי.
קמפיניים של מיליוני שקלים לזרוע שנאה פילוג והסתה בעם.
בגיבוי השופרות בתשקורת המהונדסת.",0,FALSE,valid,60260247,AlonLeeGreen,[],['@AlonLeeGreen']
575c628f-da3d-46b7-9873-366df7c131e5,04/12/2023 11:01,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@LealIris_ עוד קמפיין שנאה והסתה של פושעי אוסלו אוטו אנטישמים.
שמשקיעים מיליוני שקלים בהפלת ממשלה.
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
לא הפנימו את הלקחים בתבוסה בבחירות האחרונות
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל.",0,FALSE,valid,7.57E+17,LealIris_,[],['@LealIris_']
8f99a5f9-ccc0-4768-9fc7-25f9d48e252d,05/12/2023 4:24,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@kann_news @yaara_shapira עצוב שהתשקורת , השמאל הבוגדני, והחמאס
לא דואגים לתושבי שדרות ואופקים
כמו לתושבי קיבוצי עוטף עזה
עכשיו ברור למה רק תושבי הקיבוצים שוחררו משבי החמאס
השמאל עוכר ישראל
שהפגינו בעד גירוש תושבי גוש קטיף מהבית שלהם
אז מתיי מקיימים שוב טקסי זכרון אלטרנטיבים בקיבוצים למשפחות מחבלי חמאס ?",0,FALSE,valid,8.49E+17,kann_news,[],['@kann_news' '@yaara_shapira']
8d05a72a-ce13-4325-938f-05e36d040cec,11/12/2023 9:06,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@AlonLeeGreen קמפניים של שנאה והסתה של אוטו- אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק.
הציבור הוכיח שהוא מאוחד ועם אחד נגד ההסתה הפילוג והשנאה
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
על מנת למחוק כל זהות יהודית פה.",0,FALSE,valid,60260247,AlonLeeGreen,[],['@AlonLeeGreen']
d6862053-8b20-440e-bdff-83cad5cb6d20,17/12/2023 20:21,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@yarivop הם ממשיכים לנצל את מצוקת המשפחות השכולות והחטופים באופן ציני ואכזרי.
מזלזלים ומשפילים את המשפחות.
מיליוני $$ הושקעו כדיי למנוע מהממשלה למשול.
כדיי לזרוע הסתה שנאה ופילוג בעם.
בגיבוי השופרות בתשקורת המהונדסת.
תפנימו הם מסכנים את חיילי צה""ל בעזה בכוונה ומתוך אינטרס פוליטי בלבד!!",0,FALSE,valid,22003496,yarivop,[],['@yarivop']
e507bdb8-1b57-435f-9e37-351b35f1bd42,11/12/2023 16:56,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@NimrodSheffer מנסים לקדם עוד מדינת טרור בשם פלשתין
בזמן שחיילי צה""ל נלחמים ומקריבים את חייהם במנהרות החמאס בעזה
מטרה אחת יש להם למחוק כל זהות יהודית פה
קמפניים של שנאה והסתה של אוטו-אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
כדיי לגרום לקרע בעם",0,FALSE,valid,1.60E+18,NimrodSheffer,[],['@NimrodSheffer']
1a3916aa-e0a6-46a9-a196-c3ac52835659,11/12/2023 5:55,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@judash0 קמפניים של שנאה והסתה של אוטו- אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק.
הציבור הוכיח שהוא מאוחד ועם אחד נגד ההסתה הפילוג והשנאה
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
על מנת למחוק כל זהות יהודית פה.",0,FALSE,valid,3432981237,judash0,[],['@judash0']
8cd68375-a268-497d-a83f-b346f8a0993b,06/12/2023 10:54,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@lirishavit לא יעזרו הקמפניים של השנאה והסתה של פושעי אוסלו אוטו-אנטישמים
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
הציבור יחד ומאוחד נגד ההסתה והפילוג
הציבור הימני הוא רוב וקובע לעצמו
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל.",0,FALSE,valid,1.24E+18,lirishavit,[],['@lirishavit']
7fc07eea-2af3-4c0f-8f8d-21a97f1407f0,07/12/2023 11:25,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@Schwarcz1 אגב מישהו שמע בתשקורת או אצל האוטו-אנטישמים על החטופים או הקורבנות משדרות אופקים או מהמסיבה ?? אנרכיסטים אנטי דמוקרטים מנצלים את מצוקת המשפחות.
דואגים רק לאינטרסים שלהם ולתושבי הקיבוצים
אלו שהפגינו בעד גירוש תושבי גוש קטיף.
אלו שמקיימים טקסי זכרון למשפחות מחבלים בקיבוצים שלהם.",0,FALSE,valid,326132716,Schwarcz1,[],['@Schwarcz1']
b7602a1c-9533-4ba2-ae8f-81955de80ec0,06/12/2023 11:33,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"הקמפניים של השנאה והסתה של פושעי אוסלו אוטו-אנטישמים יודנראטים
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
יכשלו בענק
הציבור יחד ומאוחד נגד ההסתה והפילוג
הציבור הימני הוא רוב וקובע.
לא ניתן לגייס החמישי להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל",0,FALSE,valid,,,[],[]
4a0aa1d1-aa00-4d49-b4a1-94d1050e2c72,04/12/2023 10:00,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@lirishavit עוד קמפיין שנאה והסתה של פושעי אוסלו אוטו אנטישמים.
שמשקיעים מיליוני שקלים בהפלת ממשלה.
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
לא הפנימו את הלקחים בתבוסה בבחירות האחרונות
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל.",0,FALSE,valid,1.24E+18,lirishavit,[],['@lirishavit']
98c6503d-6b7b-4749-a0c1-d25314490dbe,18/12/2023 5:41,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@Soloph0ne הם מקריבים את חיילי צה""ל לחמאס מתוך אינטרס פוליטי בלבד!!
מיליוני $$ הושקעו כדיי למנוע מהממשלה למשול.
הם ממשיכים לנצל את מצוקת המשפחות השכולות והחטופים באופן ציני ואכזרי.
כדיי לזרוע הסתה שנאה ופילוג בעם.
בגיבוי השופרות בתשקורת המהונדסת.
את הבוגדים בזמן מלחמה
יש להעמיד מול כיתת ירי",0,FALSE,valid,497188807,Soloph0ne,[],['@Soloph0ne']
914df6db-734a-4fed-87b4-e5490aaf87a2,11/12/2023 16:54,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@Lihistein מנסים לקדם עוד מדינת טרור בשם פלשתין
בזמן שחיילי צה""ל נלחמים ומקריבים את חייהם במנהרות החמאס בעזה
מטרה אחת יש להם למחוק כל זהות יהודית פה
קמפניים של שנאה והסתה של אוטו-אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
כדיי לגרום לקרע בעם",0,FALSE,valid,2723110706,Lihistein,[],['@Lihistein']
a5a1d4c0-1cac-46b1-be62-98f401ad6cb5,05/12/2023 5:39,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@RavivDrucker עוד קמפיין שנאה והסתה של פושעי אוסלו אוטו אנטישמים.
שמשקיעים מיליוני שקלים בהפלת ממשלה.
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
לא הפנימו שהציבור הימני הוא רוב וקובע לעצמו
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים
תומכי אירגוני הטרור שיטבחו באזרחי ישראל.",0,FALSE,valid,1567869552,RavivDrucker,[],['@RavivDrucker']
6c006c60-eec2-4a26-9080-df3574d2f06e,12/12/2023 17:06,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@chaimlevinson האנרכיסטים הגייס החמישי מנצלים את מצוקת החטופים
לקדם עוד מדינת טרור ערבית.
על דם חיילי צה""ל שנלחמים בעזה
מטרתם למחוק את מדינת היהודים
קמפיניים של שנאה והסתה
של אוטו-אנטישמים  יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת
כדיי לגרום לפילוג וקרע בעם ולהשיג את המטרה שלהם.",0,FALSE,valid,37960888,chaimlevinson,[],['@chaimlevinson']
b4bc6ffd-2091-44a8-9ba9-c12e57b48877,16/12/2023 6:44,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@ZgwryBy מה הם לא יעשו כדיי להציל את החמאס
ויחיא סינוואר
מנצלים את מצוקת משפחות החטופים והשכולות באופן ציני ואכזרי
קמפיניים של שנאה הסתה ופילוג
בגיבוי השופרות בתשקורת המהונדסת
בזמן שחיילי צה""ל נלחמים בעזה
המשפחות לא מעניינות אותם
כל רצונם הוא כאוס וקרע בעם
הציבור חזק מאד ומאוחד נגד האופל.",0,FALSE,valid,1.62E+18,ZgwryBy,[],['@ZgwryBy']
9488a2e1-6b4c-4a2a-80f8-b6eaff50487e,16/12/2023 9:31,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@Haaretz הם מקריבים את חיילי צה""ל בעזה לאוייב.
כדיי להציל את החמאס וסינוואר
כמה טייסים סרבניים  משתמטים שלהם נהרגו במלחמה ??
הם ממשיכים לנצל את מצוקת המשפחות השכולות והחטופים פוליטית באופן ציני ואכזרי.
קמפיניים של מיליוני שקלים לזרוע שנאה פילוג והסתה בעם.
בגיבוי השופרות בתשקורת המהונדסת.",0,FALSE,valid,35432497,Haaretz,[],['@Haaretz']
bdf56e3b-75d1-4d89-8931-9d80dcaca0ae,16/12/2023 6:48,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"מה הם לא יעשו כדיי להציל את החמאס
ויחיא סינוואר
מנצלים את מצוקת משפחות החטופים והשכולות באופן ציני ואכזרי
קמפיניים של שנאה הסתה ופילוג
בגיבוי השופרות בתשקורת המהונדסת
בזמן שחיילי צה""ל נלחמים בעזה
המשפחות לא מעניינות אותם
כל רצונם הוא כאוס וקרע בעם
הציבור חזק מאד ומאוחד נגד האופל.",0,FALSE,valid,,,[],[]
c4d7c41e-5d44-4582-957b-78ad63f84ac0,04/12/2023 18:39,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@moshegaon64 עוד קמפיין שנאה והסתה של פושעי אוסלו אוטו אנטישמים.
שמשקיעים מיליוני שקלים בהפלת ממשלה.
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
לא הפנימו שהציבור הימני הוא רוב וקובע לעצמו
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל.",0,FALSE,valid,1676302411,moshegaon64,[],['@moshegaon64']
ca87571d-9d4e-4dff-82d3-003e746f6203,11/12/2023 13:20,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@lirishavit קמפניים של שנאה והסתה של אוטו- אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק.
הציבור הוכיח שהוא מאוחד ועם אחד
נגד ההסתה הפילוג והשנאה
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
על מנת למחוק כל זהות יהודית פה.",0,FALSE,valid,1.24E+18,lirishavit,[],['@lirishavit']
3623387e-230d-4bef-8433-fc2088bfe010,14/12/2023 15:47,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@mmagadli קמפניים של שנאה והסתה של אוטו- אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק.
הציבור הוכיח שהוא מאוחד ועם אחד
נגד ההסתה הפילוג והשנאה
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
על מנת למחוק כל זהות יהודית פה.",0,FALSE,valid,1.35E+18,mmagadli,[],['@mmagadli']
4367331a-6f06-4e21-bbcb-2dfe6be2a708,13/12/2023 16:50,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@ynetalerts מנסים לקדם עוד מדינת טרור של רוצחים.
בזמן שחיילי צה""ל נלחמים ומקריבים את חייהם במנהרות החמאס בעזה
מטרה אחת יש להם
למחוק כל זהות יהודית פה
קמפניים של שנאה והסתה של אוטו-אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
כדיי לגרום לקרע בעם",0,FALSE,valid,33473850,ynetalerts,[],['@ynetalerts']
b5ab8730-70d8-45ff-ab89-9b1e6e1258ab,07/12/2023 5:17,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@Haaretz לא יעזרו הקמפניים של השנאה והסתה של פושעי אוסלו אוטו-אנטישמים
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
הציבור יחד ומאוחד נגד ההסתה והפילוג
הציבור הימני הוא רוב וקובע לעצמו
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל.",0,FALSE,valid,35432497,Haaretz,[],['@Haaretz']
e88306ce-ef43-4745-a305-4590e4069f10,07/12/2023 11:24,1719628728970465280,ZaguriMor13184uid29,FALSE,FALSE,"@thelitt80824365 אגב מישהו שמע בתשקורת או אצל האוטו-אנטישמים על החטופים או הקורבנות משדרות אופקים או מהמסיבה ?? אנרכיסטים אנטי דמוקרטים מנצלים את מצוקת המשפחות.
דואגים רק לאינטרסים שלהם ולתושבי הקיבוצים
אלו שהפגינו בעד גירוש תושבי גוש קטיף.
אלו שמקיימים טקסי זכרון למשפחות מחבלים בקיבוצים שלהם.",0,FALSE,valid,1.15E+18,thelitt80824365,[],['@thelitt80824365']
b5c80d25-bd35-49b2-867b-feb158d4b5f7,12/12/2023 11:31,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"קמפניים של שקרים והסתה של אוטו-אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
מנסים לקדם עוד מדינת טרור של רוצחים
בזמן שחיילי צה""ל נלחמים ומקריבים את חייהם בעזה
מסכנים בכוונה את החטופים
כדיי למחוק כל זהות יהודית פה
בגיבוי השופרות בתשקורת המהונדסת
וכנופיות שלטון החוק
כדיי לגרום לקרע בעם",0,FALSE,valid,,,[],[]
a07c343a-452a-4f3a-aa4b-bb89f503b5f8,11/12/2023 9:07,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"@PeaceNowIL קמפניים של שנאה והסתה של אוטו- אנטישמים אנרכיסטים יודנראטים עוכרי ישראל
בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק.
הציבור הוכיח שהוא מאוחד ועם אחד נגד ההסתה הפילוג והשנאה
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
על מנת למחוק כל זהות יהודית פה.",0,FALSE,valid,52449782,PeaceNowIL,[],['@PeaceNowIL']
2b0a4047-3c8f-465f-861e-b97332b142f0,16/12/2023 6:49,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"@lirishavit מה הם לא יעשו כדיי להציל את החמאס
ויחיא סינוואר
מנצלים את מצוקת משפחות החטופים והשכולות באופן ציני ואכזרי
קמפיניים של שנאה הסתה ופילוג
בגיבוי השופרות בתשקורת המהונדסת
בזמן שחיילי צה""ל נלחמים בעזה
המשפחות לא מעניינות אותם
כל רצונם הוא כאוס וקרע בעם
הציבור חזק מאד ומאוחד נגד האופל.",0,FALSE,valid,1.24E+18,lirishavit,[],['@lirishavit']
33ebf464-c558-457f-8ae7-c72cf8ba6dde,06/12/2023 10:53,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"@rozolyo לא יעזרו הקמפניים של השנאה והסתה של פושעי אוסלו אוטו-אנטישמים
יודנראטים בגיבוי השופרות בתשקורת המהונדסת וכנופיות שלטון החוק
הציבור יחד ומאוחד נגד ההסתה והפילוג
הציבור הימני הוא רוב וקובע לעצמו
לא ניתן לכם שוב להקים ממשלת שמאל אחים מוסלמים תומכי אירגוני הטרור
שיטבחו באזרחי ישראל.",0,FALSE,valid,1.25E+18,rozolyo,[],['@rozolyo']
18f90ca9-1dcc-47dd-90be-8735e4a41b40,16/12/2023 12:45,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"@kann_news @yaara_shapira מקריבים את חיילי צה""ל לחמאס
כדיי להציל את החמאס וסינוואר
מנצלים את מצוקת משפחות החטופים והשכולות
באופן ציני ואכזרי
קמפיניים של שנאה הסתה  בגיבוי השופרות בתשקורת המהונדסת
בזמן שחיילי צה""ל נלחמים.
המשפחות לא מעניינות אותם
כל רצונם הוא כאוס וקרע בעם
הציבור חזק מאד ומאוחד נגד האופל.",0,FALSE,valid,8.49E+17,kann_news,[],['@kann_news' '@yaara_shapira']
801f5bbe-f3a9-4575-bc9c-9929f390bd76,06/12/2023 6:09,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"אגב מישהו שמע בתשקורת או האוטו אנטישמים
על החטופים או הקורבנות משדרות או אופקים או מהמסיבה ??
רק מהקיבוצים נחטפו ??
אלו שהפגינו בצומת יד מרדכי בעד גירוש תושבי גוש קטיף מהבית שלהם ???
אלו שמקיימים כל שנה טקסי זכרון אלטרנטיבים למשפחות מחבלים רוצחים בקיבוצים שלהם ?
אותם החמאס שיחרר",0,FALSE,valid,,,[],[]
194924c5-9256-4615-94df-a91a5134f00a,16/12/2023 6:43,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"@AmirHaskel מה הם לא יעשו כדיי להציל את החמאס
ויחיא סינוואר
מנצלים את מצוקת משפחות החטופים והשכולות באופן ציני ואכזרי
קמפיניים של שנאה הסתה ופילוג
בגיבוי השופרות בתשקורת המהונדסת
בזמן שחיילי צה""ל נלחמים בעזה
המשפחות לא מעניינות אותם
כל רצונם הוא כאוס וקרע בעם
הציבור חזק מאד ומאוחד נגד האופל.",0,FALSE,valid,1.02E+18,AmirHaskel,[],['@AmirHaskel']
5b1c2f58-f77f-4e72-9cc5-7075bfd1003b,16/12/2023 10:53,1719628728970465280,ZaguriMor13184uid30,FALSE,FALSE,"@Lihistein הם מקריבים את חיילי צה""ל בעזה לאוייב.
כדיי להציל את החמאס וסינוואר
כמה טייסים סרבניים  משתמטים שלהם נהרגו במלחמה ??
הם ממשיכים לנצל את מצוקת המשפחות השכולות והחטופים פוליטית באופן ציני ואכזרי.
קמפיניים של מיליוני שקלים לזרוע שנאה פילוג והסתה בעם.
בגיבוי השופרות בתשקורת המהונדסת.",0,FALSE,valid,2723110706,Lihistein,[],['@Lihistein']
